gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
002583,海能达,安防,4.64,85.36亿,8536000000.0,-0.080,-2.43,18.13万,-14.29,137.79亿,13779000000.0,76.44亿,7644000000.0,61.34亿,6134000000.0,-158.10,-42.92,8.75亿,875000000.0,-1.83亿,-183000000.0,-1.49亿,-149000000.0,1.202,0.889,,
603660,苏州科达,安防,6.79,33.55亿,3354999999.9999995,-0.078,-2.03,3.71万,-21.73,32.98亿,3297999999.9999995,14.34亿,1434000000.0,18.64亿,1864000000.0,,52.50,5.50亿,550000000.0,-3662.01万,-36620100.0,-3860.61万,-38606100.0,3.091,2.347,,
300167,迪威迅,安防,6.43,19.31亿,1930999999.9999998,-0.060,-3.91,17.77万,-26.90,7.64亿,764000000.0,3.11亿,311000000.0,4.53亿,453000000.0,,0.29,5089.11万,50891100.0,-2065.20万,-20652000.0,-1793.90万,-17939000.0,1.697,1.534,,
300369,绿盟科技,安防,22.33,178.3亿,17830000000.0,-0.057,-1.30,22.65万,-98.44,39.19亿,3919000000.0,6.95亿,695000000.0,32.24亿,3224000000.0,,47.04,2.43亿,243000000.00000003,-4083.09万,-40830900.0,-4527.35万,-45273500.0,4.242,4.094,,
002528,英飞拓,安防,3.54,42.43亿,4243000000.0,-0.056,-1.77,3.88万,-15.88,77.87亿,7787000000.0,40.42亿,4042000000.0,37.44亿,3744000000.0,,7.34,7.69亿,769000000.0,-6447.58万,-64475800.0,-6679.09万,-66790900.0,1.336,1.119,,
300370,ST安控,安防,2.21,21.15亿,2114999999.9999998,-0.055,-13.05,15.40万,-10.12,28.86亿,2886000000.0,24.27亿,2427000000.0,4.59亿,459000000.0,,45.55,6793.07万,67930700.0,-6240.66万,-62406600.0,-5223.19万,-52231899.99999999,0.673,0.559,,
600654,ST中安,安防,1.86,23.86亿,2386000000.0,-0.050,-103.18,5.51万,-9.46,45.76亿,4576000000.0,45.49亿,4549000000.0,2651.45万,26514500.0,,36.66,6.61亿,661000000.0,-5851.49万,-58514900.0,-6303.56万,-63035600.00000001,0.744,0.710,,
300603,立昂技术,安防,11.06,46.62亿,4662000000.0,-0.050,-1.36,14.29万,-58.29,26.89亿,2689000000.0,11.90亿,1190000000.0,14.99亿,1499000000.0,-162.52,-55.52,1.71亿,171000000.0,-1821.52万,-18215200.0,-1999.37万,-19993700.0,1.582,1.437,,
300188,美亚柏科,安防,19.67,158.6亿,15860000000.0,-0.039,-0.96,15.83万,-126.02,42.04亿,4204000000.0,9.14亿,914000000.0,32.90亿,3290000000.0,,19.11,2.74亿,274000000.0,-3662.22万,-36622200.0,-3146.68万,-31466800.0,3.178,2.403,,
002052,ST同洲,安防,1.92,14.32亿,1432000000.0,-0.035,-11.90,8.69万,-27.57,5.93亿,593000000.0,3.87亿,387000000.0,2.05亿,204999999.99999997,,-60.11,7251.43万,72514300.0,-2597.93万,-25979300.0,-2597.93万,-25979300.0,0.773,0.666,,
300311,任子行,安防,9.99,67.30亿,6730000000.0,-0.033,-2.51,105.28万,-75.28,15.54亿,1554000000.0,6.19亿,619000000.0,9.35亿,935000000.0,,-0.42,9374.59万,93745900.0,-2879.77万,-28797700.0,-2234.89万,-22348900.0,1.676,1.303,,
300098,高新兴,安防,4.90,85.15亿,8515000000.000001,-0.032,-1.71,51.51万,-37.73,59.15亿,5915000000.0,25.68亿,2568000000.0,33.46亿,3346000000.0,,2.54,3.91亿,391000000.0,-6875.84万,-68758400.0,-5641.68万,-56416800.0,1.705,1.324,,
300449,汉邦高科,安防,7.44,22.19亿,2219000000.0,-0.030,-0.99,5.39万,-61.67,14.36亿,1436000000.0,5.29亿,529000000.0,9.07亿,907000000.0,-170.68,36.41,7450.11万,74501100.0,-887.66万,-8876600.0,-899.55万,-8995500.0,1.264,1.200,,
300270,中威电子,安防,6.47,19.59亿,1959000000.0,-0.019,-0.71,6.58万,-87.42,10.11亿,1011000000.0,2.25亿,225000000.0,7.86亿,786000000.0,,18.49,3090.72万,30907199.999999996,-240.39万,-2403900.0,-560.30万,-5603000.0,3.169,2.955,,
300352,北信源,安防,5.74,83.22亿,8322000000.0,-0.017,-1.14,41.60万,-84.27,28.34亿,2834000000.0,6.69亿,669000000.0,21.65亿,2165000000.0,-612.96,-22.51,8546.42万,85464200.0,-2901.68万,-29016800.0,-2468.91万,-24689100.0,2.944,2.367,,
300074,华平股份,安防,4.17,22.26亿,2226000000.0,-0.015,-0.69,8.30万,-70.18,16.38亿,1638000000.0,4.78亿,478000000.0,11.60亿,1160000000.0,,41.75,6768.54万,67685400.0,-878.40万,-8784000.0,-793.10万,-7931000.0,2.030,1.762,,
603819,神力股份,安防,8.32,18.12亿,1812000000.0,-0.010,-0.30,1.06万,-200.23,16.30亿,1630000000.0,7.88亿,788000000.0,8.42亿,842000000.0,-149.30,29.05,2.90亿,290000000.0,-368.15万,-3681500.0,-226.18万,-2261800.0,1.272,0.954,,
300076,GQY视讯,安防,5.72,24.25亿,2425000000.0,-0.010,-0.37,14.44万,-161.02,11.02亿,1102000000.0,7399.71万,73997100.0,10.28亿,1027999999.9999999,-181.88,23.66,2921.97万,29219699.999999996,-358.34万,-3583399.9999999995,-376.56万,-3765600.0,13.09,12.44,,
300213,佳讯飞鸿,安防,6.62,39.47亿,3947000000.0,-0.009,-0.24,22.35万,-195.61,29.38亿,2938000000.0,8.17亿,817000000.0,21.21亿,2121000000.0,,4.76,1.61亿,161000000.0,-183.04万,-1830400.0,-504.41万,-5044100.0,2.604,2.365,,
688609,九联科技,安防,17.58,87.90亿,8790000000.0,-0.003,-0.13,31.90万,-2025.54,26.83亿,2683000000.0,14.88亿,1488000000.0,11.95亿,1195000000.0,,42.03,4.88亿,488000000.0,-581.05万,-5810500.0,-108.49万,-1084900.0,1.532,1.239,,
