gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
002570,贝因美,食品饮料,5.64,57.67亿,5767000000.0,0.030,2.28,63.00万,86.01,41.45亿,4145000000.0000005,26.09亿,2609000000.0,15.37亿,1537000000.0,-21.85,-24.59,11.21亿,1121000000.0,5027.77万,50277700.00000001,3352.47万,33524699.999999996,0.906,0.683,,
600186,莲花健康,食品饮料,3.07,42.36亿,4236000000.0,0.008,2.82,33.77万,95.99,15.58亿,1558000000.0,13.95亿,1395000000.0,1.63亿,163000000.0,-11.25,40.19,4.14亿,413999999.99999994,1677.51万,16775100.0,1103.38万,11033800.000000002,0.673,0.590,,
603536,惠发食品,食品饮料,9.49,16.31亿,1630999999.9999998,-0.190,-4.98,4.40万,-12.52,14.50亿,1450000000.0,7.94亿,794000000.0,6.57亿,657000000.0,-,85.56,2.99亿,299000000.0,-4013.14万,-40131400.0,-3258.38万,-32583800.0,0.952,0.635,,
002770,*ST科迪,食品饮料,1.83,20.04亿,2004000000.0,0.004,1.33,9.72万,123.31,23.62亿,2362000000.0,20.54亿,2054000000.0,3.08亿,308000000.0,-,102.97,1.17亿,117000000.0,406.22万,4062200.0000000005,406.22万,4062200.0000000005,0.537,0.514,,
000716,黑芝麻,食品饮料,3.14,23.36亿,2336000000.0,0.015,0.40,16.57万,54.00,52.43亿,5243000000.0,24.58亿,2458000000.0,27.85亿,2785000000.0,-,49.03,8.41亿,841000000.0,1402.12万,14021199.999999998,1081.64万,10816400.000000002,1.065,0.763,,
600189,泉阳泉,食品饮料,9.57,68.44亿,6844000000.0,-0.020,1.06,11.52万,-109.04,48.63亿,4863000000.0,32.54亿,3254000000.0,16.09亿,1609000000.0,-,65.11,2.39亿,239000000.0,-1202.35万,-12023500.0,-1569.19万,-15691900.0,0.922,0.857,,
603886,元祖股份,食品饮料,16.24,38.98亿,3897999999.9999995,0.010,0.09,1.23万,723.40,28.40亿,2840000000.0,13.41亿,1341000000.0,14.99亿,1499000000.0,-,28.57,4.04亿,404000000.0,1142.98万,11429800.0,134.70万,1347000.0,1.308,1.255,,
002286,保龄宝,食品饮料,11.41,42.13亿,4213000000.0000005,0.020,0.55,16.11万,119.31,28.08亿,2808000000.0,12.00亿,1200000000.0,16.08亿,1607999999.9999998,-37.04,38.41,5.55亿,555000000.0,1079.79万,10797900.0,882.83万,8828300.0,1.064,0.820,,
600381,青海春天,食品饮料,9.07,53.25亿,5325000000.0,-0.015,-0.43,31.88万,-150.68,20.75亿,2075000000.0,1484.06万,14840600.0,20.60亿,2060000000.0000002,-,58.05,2030.84万,20308400.0,-883.21万,-8832100.0,-883.41万,-8834100.0,94.30,56.50,,
002495,佳隆股份,食品饮料,2.31,21.61亿,2161000000.0,0.003,0.26,12.84万,175.89,12.93亿,1293000000.0,9062.41万,90624100.0,12.02亿,1202000000.0,-,96.36,6314.98万,63149799.99999999,420.99万,4209900.0,307.19万,3071900.0,5.519,4.663,,
600962,国投中鲁,食品饮料,7.27,19.06亿,1905999999.9999998,-0.005,-0.19,1.82万,-345.07,21.14亿,2114000000.0,12.81亿,1281000000.0,8.34亿,834000000.0,-233.80,18.44,3.09亿,309000000.0,151.16万,1511600.0,-138.11万,-1381100.0000000002,1.074,0.469,,
600191,*ST华资,食品饮料,2.81,13.63亿,1363000000.0,-0.021,-0.60,4.72万,-33.65,17.89亿,1789000000.0,1.03亿,103000000.0,16.86亿,1686000000.0,-,-0.81,51.07万,510700.0,-1012.31万,-10123100.0,-1012.31万,-10123100.0,9.607,9.485,,
000972,*ST中基,食品饮料,1.93,14.89亿,1489000000.0,-0.026,-11.78,3.20万,-18.63,5.63亿,563000000.0,4.02亿,401999999.99999994,1.61亿,161000000.0,-,-,-,0.0,-1998.82万,-19988200.0,-1997.98万,-19979800.0,0.815,0.815,,
